ts,trade_id,security_id,delta_shares,fill_price
2025-11-02,20251025_252571696_029846844_2845,029846844,622,93.5535
2025-11-02,20251102_115480150_075277910_1440,115480150,550,106.8834
2025-11-02,20251102_115480150_075277910_1440,075277910,-566,103.8104
2025-11-02,20251102_676858006_893926195_2038,676858006,434,99.2869
2025-11-02,20251102_676858006_893926195_2038,893926195,-462,93.4212
2025-11-02,20251021_631844728_101208334_6650,631844728,-676,100.4522
2025-11-02,20251021_631844728_101208334_6650,101208334,689,98.3086
2025-11-02,20251017_813140511_321011203_9081,813140511,-584,99.4471
2025-11-02,20251017_813140511_321011203_9081,321011203,520,111.6681
2025-11-02,20251021_588080098_112861894_5922,588080098,-521,96.8479
2025-11-02,20251021_588080098_112861894_5922,112861894,455,111.5490
2025-11-03,20251103_461223308_652671671_0905,461223308,556,106.1549
2025-11-03,20251103_461223308_652671671_0905,652671671,-623,94.5960
2025-11-03,20251103_496963502_821007971_5065,496963502,662,100.8397
2025-11-03,20251103_496963502_821007971_5065,821007971,-662,100.8922
2025-11-03,20251103_642385904_350373617_8733,642385904,537,111.3770
2025-11-03,20251103_642385904_350373617_8733,350373617,-550,108.7861
2025-11-03,20251020_244819431_212806224_9869,244819431,-639,101.3629
2025-11-03,20251020_244819431_212806224_9869,212806224,637,101.5300
2025-11-03,20251023_340808865_940213604_6474,340808865,-693,99.8198
2025-11-03,20251023_340808865_940213604_6474,940213604,656,105.2801
2025-11-03,20251027_114353759_649389366_0844,114353759,-521,113.0437
2025-11-03,20251027_114353759_649389366_0844,649389366,587,100.4133
2025-11-03,20251021_545955947_161926239_1666,545955947,-547,94.7126
2025-11-03,20251021_545955947_161926239_1666,161926239,474,108.8677
2025-11-04,20251028_487626549_543394596_4230,487626549,-387,98.4534
2025-11-04,20251028_487626549_543394596_4230,543394596,380,99.9128
2025-11-04,20251104_311979619_560471705_9638,311979619,578,98.5468
2025-11-04,20251104_311979619_560471705_9638,560471705,-563,101.0389
2025-11-04,20251015_009718055_641416035_2813,009718055,-546,111.7120
2025-11-04,20251015_009718055_641416035_2813,641416035,583,104.9042
2025-11-04,20251029_962676334_913923992_5004,962676334,-674,100.2959
2025-11-04,20251029_962676334_913923992_5004,913923992,667,101.2633
2025-11-04,20251104_518827291_065671371_0813,518827291,366,91.2751
2025-11-04,20251104_518827291_065671371_0813,065671371,-358,93.3797
2025-11-05,20251026_415797697_985093957_8307,415797697,-384,106.0892
2025-11-05,20251026_415797697_985093957_8307,985093957,439,92.9551
2025-11-05,20251022_624850825_037138177_1304,624850825,-484,95.3798
2025-11-05,20251022_624850825_037138177_1304,037138177,418,110.4687
2025-11-05,20251105_339552598_394660677_1870,339552598,581,102.0439
2025-11-05,20251105_339552598_394660677_1870,394660677,-556,106.6373
2025-11-05,20251023_507228319_269807693_6451,507228319,-442,109.8221
2025-11-05,20251023_507228319_269807693_6451,269807693,494,98.2149
2025-11-05,20251105_397216398_416227604_2498,397216398,436,113.3308
2025-11-05,20251105_397216398_416227604_2498,416227604,-467,105.8657
2025-11-06,20251106_605183424_697251361_4033,605183424,524,102.6361
2025-11-06,20251106_605183424_697251361_4033,697251361,-570,94.3176
2025-11-06,20251106_050288400_020226279_8965,050288400,325,96.4213
2025-11-06,20251106_050288400_020226279_8965,020226279,-336,93.1093
2025-11-07,20251107_572836957_641092260_8637,572836957,581,97.3913
2025-11-07,20251107_572836957_641092260_8637,641092260,-549,103.0788
2025-11-07,20251023_414614500_539972994_0983,414614500,-374,110.6392
2025-11-07,20251023_414614500_539972994_0983,539972994,382,108.3220
2025-11-07,20251028_864403426_630235915_3078,864403426,-605,108.1737
2025-11-07,20251028_864403426_630235915_3078,630235915,697,94.0659
2025-11-08,20251108_596208325_799399069_6302,596208325,390,110.2964
2025-11-08,20251108_596208325_799399069_6302,799399069,-406,106.1055
2025-11-08,20251108_017673103_861330689_6363,017673103,731,95.7759
2025-11-08,20251108_017673103_861330689_6363,861330689,-673,103.9105
2025-11-08,20251102_115480150_075277910_1440,115480150,-550,106.8333
2025-11-08,20251102_115480150_075277910_1440,075277910,566,103.8924
2025-11-09,20251109_224319181_174352249_1571,224319181,627,99.8434
2025-11-09,20251109_224319181_174352249_1571,174352249,-604,103.6513
2025-11-09,20251104_311979619_560471705_9638,311979619,-578,98.6133
2025-11-09,20251104_311979619_560471705_9638,560471705,563,100.9697
2025-11-10,20251110_395082068_321145403_1617,395082068,441,112.6723
2025-11-10,20251110_395082068_321145403_1617,321145403,-491,101.2851
2025-11-10,20251022_413867661_936021322_1080,413867661,-543,101.4815
2025-11-10,20251022_413867661_936021322_1080,936021322,525,105.3598
2025-11-10,20251110_601539176_930986712_6041,601539176,343,110.3482
2025-11-10,20251110_601539176_930986712_6041,930986712,-393,96.3370
2025-11-10,20251104_518827291_065671371_0813,518827291,-366,91.2615
2025-11-10,20251104_518827291_065671371_0813,065671371,358,93.3620
2025-11-11,20251024_261806834_411070247_1273,261806834,-582,103.5553
2025-11-11,20251024_261806834_411070247_1273,411070247,599,100.9569
2025-11-11,20251111_636838436_611322279_7118,636838436,584,111.3136
2025-11-11,20251111_636838436_611322279_7118,611322279,-592,109.8249
2025-11-11,20251111_146524941_986426820_4222,146524941,494,97.1211
2025-11-11,20251111_146524941_986426820_4222,986426820,-496,96.7184
2025-11-11,20251111_191506476_830429577_0024,191506476,489,110.1029
2025-11-11,20251111_191506476_830429577_0024,830429577,-577,93.2284
2025-11-12,20251112_583208124_379370294_4356,583208124,541,97.1527
2025-11-12,20251112_583208124_379370294_4356,379370294,-539,97.5302
2025-11-12,20251103_496963502_821007971_5065,496963502,-662,100.9580
2025-11-12,20251103_496963502_821007971_5065,821007971,662,101.0756
2025-11-12,20251023_387882217_998801971_3269,387882217,-539,102.7260
2025-11-12,20251023_387882217_998801971_3269,998801971,568,96.9087
2025-11-12,20251112_370660134_954133846_0414,370660134,331,110.0089
2025-11-12,20251112_370660134_954133846_0414,954133846,-327,111.3545
2025-11-13,20251113_212307137_376773058_1743,212307137,568,95.6872
2025-11-13,20251113_212307137_376773058_1743,376773058,-551,98.6393
2025-11-13,20251106_605183424_697251361_4033,605183424,-524,102.6273
2025-11-13,20251106_605183424_697251361_4033,697251361,570,94.0895
2025-11-13,20251113_936401366_611614932_4777,936401366,395,104.7332
2025-11-13,20251113_936401366_611614932_4777,611614932,-368,112.4173
2025-11-13,20251113_264603503_433794738_2261,264603503,384,104.0943
2025-11-13,20251113_264603503_433794738_2261,433794738,-417,95.7006
2025-11-14,20251102_676858006_893926195_2038,676858006,-434,99.2814
2025-11-14,20251102_676858006_893926195_2038,893926195,462,93.4055
2025-11-14,20251114_800679875_200396575_6289,800679875,461,106.9787
2025-11-14,20251114_800679875_200396575_6289,200396575,-448,110.1043
2025-11-14,20251114_371932869_927236237_5814,371932869,296,102.2884
2025-11-14,20251114_371932869_927236237_5814,927236237,-320,94.5530
2025-11-15,20251115_446242745_081121600_4611,446242745,288,106.1930
2025-11-15,20251115_446242745_081121600_4611,081121600,-270,113.0029
2025-11-15,20251115_598108649_948246128_6992,598108649,571,97.4541
2025-11-15,20251115_598108649_948246128_6992,948246128,-533,104.4382
2025-11-15,20251115_533133629_243762180_3841,533133629,419,94.3803
2025-11-15,20251115_533133629_243762180_3841,243762180,-419,94.2496
2025-11-15,20251115_345066049_103791146_0638,345066049,558,99.4930
2025-11-15,20251115_345066049_103791146_0638,103791146,-508,109.2604
2025-11-15,20251115_706853063_407680663_9221,706853063,565,110.2360
2025-11-15,20251115_706853063_407680663_9221,407680663,-608,102.4424
2025-11-15,20251115_536197238_951877531_8313,536197238,505,98.4729
2025-11-15,20251115_536197238_951877531_8313,951877531,-475,104.6100
2025-11-15,20251027_381662631_769216018_2833,381662631,-608,105.4982
2025-11-15,20251027_381662631_769216018_2833,769216018,607,105.5452
2025-11-16,20251111_636838436_611322279_7118,636838436,-584,111.3081
2025-11-16,20251111_636838436_611322279_7118,611322279,592,109.6915
2025-11-16,20251116_259571075_176946992_7801,259571075,507,94.2834
2025-11-16,20251116_259571075_176946992_7801,176946992,-446,107.2108
2025-11-16,20251031_591919214_478301914_6823,591919214,-355,104.0516
2025-11-16,20251031_591919214_478301914_6823,478301914,344,107.1515
2025-11-17,20251112_583208124_379370294_4356,583208124,-541,96.9858
2025-11-17,20251112_583208124_379370294_4356,379370294,539,97.4194
2025-11-17,20251117_347268714_240733675_3017,347268714,597,98.6986
2025-11-17,20251117_347268714_240733675_3017,240733675,-587,100.3485
2025-11-18,20251118_496829903_010890391_7886,496829903,717,95.0622
2025-11-18,20251118_496829903_010890391_7886,010890391,-631,108.1455
2025-11-18,20251113_212307137_376773058_1743,212307137,-568,95.6178
2025-11-18,20251113_212307137_376773058_1743,376773058,551,98.5055
2025-11-18,20251118_076690676_818661921_2840,076690676,508,102.9730
2025-11-18,20251118_076690676_818661921_2840,818661921,-493,106.0650
2025-11-19,20251119_350883540_644483312_8269,350883540,289,105.3785
2025-11-19,20251119_350883540_644483312_8269,644483312,-328,93.1083
2025-11-19,20251114_800679875_200396575_6289,800679875,-461,106.9207
2025-11-19,20251114_800679875_200396575_6289,200396575,448,109.8995
2025-11-19,20251119_133626704_309592304_5423,133626704,343,109.8491
2025-11-19,20251119_133626704_309592304_5423,309592304,-364,103.4032
2025-11-20,20251103_461223308_652671671_0905,461223308,-556,105.8850
2025-11-20,20251103_461223308_652671671_0905,652671671,623,94.5540
2025-11-20,20251105_397216398_416227604_2498,397216398,-436,113.3077
2025-11-20,20251105_397216398_416227604_2498,416227604,467,105.7001
2025-11-21,20251110_395082068_321145403_1617,395082068,-441,112.5410
2025-11-21,20251110_395082068_321145403_1617,321145403,491,100.9956
2025-11-21,20251113_264603503_433794738_2261,264603503,-384,103.8811
2025-11-21,20251113_264603503_433794738_2261,433794738,417,95.4748
2025-11-21,20251112_370660134_954133846_0414,370660134,-331,109.7674
2025-11-21,20251112_370660134_954133846_0414,954133846,327,111.2108
2025-11-21,20251121_111571247_572360924_7391,111571247,415,105.1980
2025-11-21,20251121_111571247_572360924_7391,572360924,-462,94.5975
2025-11-22,20251108_596208325_799399069_6302,596208325,-390,109.9179
2025-11-22,20251108_596208325_799399069_6302,799399069,406,105.5540
2025-11-22,20251107_572836957_641092260_8637,572836957,-581,97.0653
2025-11-22,20251107_572836957_641092260_8637,641092260,549,102.6296
2025-11-22,20251103_642385904_350373617_8733,642385904,-537,111.5748
2025-11-22,20251103_642385904_350373617_8733,350373617,550,108.4226
2025-11-22,20251122_366689235_730788982_0725,366689235,528,93.1044
2025-11-22,20251122_366689235_730788982_0725,730788982,-466,105.3406
2025-11-23,20251123_025016525_188101253_1707,025016525,417,102.9940
2025-11-23,20251123_025016525_188101253_1707,188101253,-434,98.9704
2025-11-23,20251111_146524941_986426820_4222,146524941,-494,96.7325
2025-11-23,20251111_146524941_986426820_4222,986426820,496,96.8345
2025-11-23,20251114_371932869_927236237_5814,371932869,-296,101.9698
2025-11-23,20251114_371932869_927236237_5814,927236237,320,94.5116
2025-11-23,20251115_536197238_951877531_8313,536197238,-505,98.1058
2025-11-23,20251115_536197238_951877531_8313,951877531,475,104.4723
2025-11-24,20251117_347268714_240733675_3017,347268714,-597,98.5198
2025-11-24,20251117_347268714_240733675_3017,240733675,587,100.1390
2025-11-24,20251115_345066049_103791146_0638,345066049,-558,99.2115
2025-11-24,20251115_345066049_103791146_0638,103791146,508,109.2053
2025-11-24,20251124_290868910_095973267_5831,290868910,577,105.5955
2025-11-24,20251124_290868910_095973267_5831,095973267,-604,100.9068
2025-11-24,20251124_227523968_416790061_2008,227523968,447,103.6983
2025-11-24,20251124_227523968_416790061_2008,416790061,-475,97.6699
2025-11-24,20251124_051369931_964499673_3634,051369931,476,110.6731
2025-11-24,20251124_051369931_964499673_3634,964499673,-564,93.5476
2025-11-25,20251109_224319181_174352249_1571,224319181,-627,99.4028
2025-11-25,20251109_224319181_174352249_1571,174352249,604,103.1417
2025-11-25,20251108_017673103_861330689_6363,017673103,-731,95.1163
2025-11-25,20251108_017673103_861330689_6363,861330689,673,103.6175
2025-11-25,20251105_339552598_394660677_1870,339552598,-581,101.8248
2025-11-25,20251105_339552598_394660677_1870,394660677,556,105.9636
2025-11-25,20251125_578096463_814679471_9724,578096463,567,96.1443
2025-11-25,20251125_578096463_814679471_9724,814679471,-552,98.7508
2025-11-25,20251119_133626704_309592304_5423,133626704,-343,109.7165
2025-11-25,20251119_133626704_309592304_5423,309592304,364,103.4273
2025-11-26,20251126_676924307_259616526_0614,676924307,562,105.8177
2025-11-26,20251126_676924307_259616526_0614,259616526,-622,95.5255
2025-11-26,20251106_050288400_020226279_8965,050288400,-325,96.0291
2025-11-26,20251106_050288400_020226279_8965,020226279,336,92.3063
2025-11-26,20251126_883751991_167403959_4831,883751991,409,100.0542
2025-11-26,20251126_883751991_167403959_4831,167403959,-442,92.5733
2025-11-26,20251126_621096827_697432403_6070,621096827,604,97.1019
2025-11-26,20251126_621096827_697432403_6070,697432403,-578,101.4448
2025-11-27,20251121_111571247_572360924_7391,111571247,-415,105.1916
2025-11-27,20251121_111571247_572360924_7391,572360924,462,94.3950
2025-11-27,20251111_191506476_830429577_0024,191506476,-489,109.7658
2025-11-27,20251111_191506476_830429577_0024,830429577,577,92.6279
2025-11-27,20251110_601539176_930986712_6041,601539176,-343,109.9423
2025-11-27,20251110_601539176_930986712_6041,930986712,393,95.9401
2025-11-28,20251113_936401366_611614932_4777,936401366,-395,104.9325
2025-11-28,20251113_936401366_611614932_4777,611614932,368,112.1289
2025-11-28,20251115_706853063_407680663_9221,706853063,-565,110.1596
2025-11-28,20251115_706853063_407680663_9221,407680663,608,102.3788
2025-11-29,20251129_649884992_105638762_4512,649884992,505,105.5904
2025-11-29,20251129_649884992_105638762_4512,105638762,-575,92.7410
2025-11-29,20251122_366689235_730788982_0725,366689235,-528,92.9766
2025-11-29,20251122_366689235_730788982_0725,730788982,466,105.1606
2025-11-30,20251130_750312639_935104354_3609,750312639,496,104.2623
2025-11-30,20251130_750312639_935104354_3609,935104354,-473,109.3450
2025-11-30,20251130_345150572_982273424_5837,345150572,456,99.9919
2025-11-30,20251130_345150572_982273424_5837,982273424,-460,99.2724
2025-12-01,20251115_598108649_948246128_6992,598108649,-571,96.9506
2025-12-01,20251115_598108649_948246128_6992,948246128,533,104.2978
2025-12-02,20251115_446242745_081121600_4611,446242745,-288,106.4855
2025-12-02,20251115_446242745_081121600_4611,081121600,270,112.6855
2025-12-02,20251119_350883540_644483312_8269,350883540,-289,105.1199
2025-12-02,20251119_350883540_644483312_8269,644483312,328,92.8963
2025-12-02,20251124_227523968_416790061_2008,227523968,-447,103.6506
2025-12-02,20251124_227523968_416790061_2008,416790061,475,97.7043
2025-12-03,20251203_992821835_845785681_9307,992821835,389,108.1745
2025-12-03,20251203_992821835_845785681_9307,845785681,-426,98.8387
2025-12-03,20251203_452810846_917418753_5610,452810846,363,105.6105
2025-12-03,20251203_452810846_917418753_5610,917418753,-395,97.1987
2025-12-04,20251204_893419340_615372780_8844,893419340,676,100.3964
2025-12-04,20251204_893419340_615372780_8844,615372780,-712,95.2619
2025-12-04,20251123_025016525_188101253_1707,025016525,-417,102.5603
2025-12-04,20251123_025016525_188101253_1707,188101253,434,98.9625
2025-12-04,20251204_012322624_113739882_5804,012322624,538,98.4013
2025-12-04,20251204_012322624_113739882_5804,113739882,-479,110.5884
2025-12-04,20251204_980849582_676869634_9698,980849582,511,103.9939
2025-12-04,20251204_980849582_676869634_9698,676869634,-525,101.2104
2025-12-05,20251118_496829903_010890391_7886,496829903,-717,94.7490
2025-12-05,20251118_496829903_010890391_7886,010890391,631,107.6181
2025-12-05,20251205_354610705_886536874_9871,354610705,502,105.9696
2025-12-05,20251205_354610705_886536874_9871,886536874,-513,103.8506
2025-12-05,20251115_533133629_243762180_3841,533133629,-419,93.6970
2025-12-05,20251115_533133629_243762180_3841,243762180,419,94.2092
2025-12-06,20251206_556594742_440226511_6635,556594742,655,102.3494
2025-12-06,20251206_556594742_440226511_6635,440226511,-686,97.7463
2025-12-06,20251206_886366058_784734680_2901,886366058,317,107.6736
2025-12-06,20251206_886366058_784734680_2901,784734680,-326,104.8061
2025-12-06,20251116_259571075_176946992_7801,259571075,-507,93.8082
2025-12-06,20251116_259571075_176946992_7801,176946992,446,107.2550
2025-12-06,20251126_621096827_697432403_6070,621096827,-604,96.9803
2025-12-06,20251126_621096827_697432403_6070,697432403,578,101.1486
2025-12-06,20251124_051369931_964499673_3634,051369931,-476,110.4148
2025-12-06,20251124_051369931_964499673_3634,964499673,564,93.6552
2025-12-07,20251129_649884992_105638762_4512,649884992,-505,105.4972
2025-12-07,20251129_649884992_105638762_4512,105638762,575,92.7165
2025-12-07,20251207_946196215_621290755_1204,946196215,489,105.2053
2025-12-07,20251207_946196215_621290755_1204,621290755,-533,96.6582
2025-12-07,20251207_949841936_572426977_2046,949841936,577,96.7617
2025-12-07,20251207_949841936_572426977_2046,572426977,-547,101.9931
2025-12-07,20251118_076690676_818661921_2840,076690676,-508,102.8589
2025-12-07,20251118_076690676_818661921_2840,818661921,493,105.5058
2025-12-08,20251208_519088346_117948525_9176,519088346,341,101.6940
2025-12-08,20251208_519088346_117948525_9176,117948525,-343,101.0402
2025-12-08,20251208_969410813_454131066_6377,969410813,690,93.7814
2025-12-08,20251208_969410813_454131066_6377,454131066,-630,102.7465
2025-12-09,20251209_498251982_227804705_6597,498251982,404,105.5434
2025-12-09,20251209_498251982_227804705_6597,227804705,-421,101.2870
2025-12-09,20251209_929625670_295618485_2743,929625670,592,92.2569
2025-12-09,20251209_929625670_295618485_2743,295618485,-564,96.8131
2025-12-10,20251210_015987867_502118568_4293,015987867,552,106.5989
2025-12-10,20251210_015987867_502118568_4293,502118568,-554,106.2704
2025-12-10,20251210_412973669_194810172_0202,412973669,361,105.7962
2025-12-10,20251210_412973669_194810172_0202,194810172,-366,104.4006
2025-12-10,20251210_876530528_464738624_8033,876530528,459,109.0919
2025-12-10,20251210_876530528_464738624_8033,464738624,-517,97.0145
2025-12-11,20251211_060265395_407714528_5856,060265395,478,100.6641
2025-12-11,20251211_060265395_407714528_5856,407714528,-526,91.5846
2025-12-12,20251212_310444428_008318800_7070,310444428,391,107.9669
2025-12-12,20251212_310444428_008318800_7070,008318800,-464,91.0541
2025-12-12,20251205_354610705_886536874_9871,354610705,-502,106.1151
2025-12-12,20251205_354610705_886536874_9871,886536874,513,103.7438
2025-12-12,20251212_722063414_401028370_5592,722063414,335,108.4128
2025-12-12,20251212_722063414_401028370_5592,401028370,-351,103.6004
2025-12-12,20251126_676924307_259616526_0614,676924307,-562,105.8777
2025-12-12,20251126_676924307_259616526_0614,259616526,622,95.2142
2025-12-12,20251204_893419340_615372780_8844,893419340,-676,100.2655
2025-12-12,20251204_893419340_615372780_8844,615372780,712,95.0814
2025-12-12,20251212_442294850_835941076_5908,442294850,588,109.0080
2025-12-12,20251212_442294850_835941076_5908,835941076,-626,102.3987
2025-12-13,20251203_992821835_845785681_9307,992821835,-389,108.0954
2025-12-13,20251203_992821835_845785681_9307,845785681,426,98.9914
2025-12-13,20251124_290868910_095973267_5831,290868910,-577,105.8463
2025-12-13,20251124_290868910_095973267_5831,095973267,604,100.2525
2025-12-14,20251208_969410813_454131066_6377,969410813,-690,93.8305
2025-12-14,20251208_969410813_454131066_6377,454131066,630,102.5842
2025-12-15,20251210_015987867_502118568_4293,015987867,-552,106.5666
2025-12-15,20251210_015987867_502118568_4293,502118568,554,106.3109
2025-12-15,20251210_412973669_194810172_0202,412973669,-361,105.7881
2025-12-15,20251210_412973669_194810172_0202,194810172,366,104.3114
2025-12-15,20251125_578096463_814679471_9724,578096463,-567,95.6213
2025-12-15,20251125_578096463_814679471_9724,814679471,552,98.9956
2025-12-16,20251206_556594742_440226511_6635,556594742,-655,102.1498
2025-12-16,20251206_556594742_440226511_6635,440226511,686,97.3004
2025-12-16,20251126_883751991_167403959_4831,883751991,-409,99.2891
2025-12-16,20251126_883751991_167403959_4831,167403959,442,92.9439
2025-12-18,20251212_442294850_835941076_5908,442294850,-588,109.0406
2025-12-18,20251212_442294850_835941076_5908,835941076,626,102.4525
2025-12-19,20251130_750312639_935104354_3609,750312639,-496,103.7372
2025-12-19,20251130_750312639_935104354_3609,935104354,473,109.1313
2025-12-19,20251130_345150572_982273424_5837,345150572,-456,99.6194
2025-12-19,20251130_345150572_982273424_5837,982273424,460,98.9120
2025-12-20,20251207_949841936_572426977_2046,949841936,-577,96.7046
2025-12-20,20251207_949841936_572426977_2046,572426977,547,101.4916
2025-12-20,20251210_876530528_464738624_8033,876530528,-459,108.8674
2025-12-20,20251210_876530528_464738624_8033,464738624,517,97.0436
2025-12-20,20251204_012322624_113739882_5804,012322624,-538,98.6103
2025-12-20,20251204_012322624_113739882_5804,113739882,479,110.4069
2025-12-21,20251203_452810846_917418753_5610,452810846,-363,105.6588
2025-12-21,20251203_452810846_917418753_5610,917418753,395,96.5054
2025-12-22,20251209_498251982_227804705_6597,498251982,-404,105.5017
2025-12-22,20251209_498251982_227804705_6597,227804705,421,101.1794
2025-12-23,20251212_722063414_401028370_5592,722063414,-335,108.3258
2025-12-23,20251212_722063414_401028370_5592,401028370,351,103.2321
2025-12-23,20251207_946196215_621290755_1204,946196215,-489,104.4613
2025-12-23,20251207_946196215_621290755_1204,621290755,533,96.3281
2025-12-23,20251204_980849582_676869634_9698,980849582,-511,103.9557
2025-12-23,20251204_980849582_676869634_9698,676869634,525,100.7273
2025-12-24,20251206_886366058_784734680_2901,886366058,-317,107.5963
2025-12-24,20251206_886366058_784734680_2901,784734680,326,104.4452
2025-12-24,20251209_929625670_295618485_2743,929625670,-592,91.7302
2025-12-24,20251209_929625670_295618485_2743,295618485,564,96.8044
2025-12-25,20251212_310444428_008318800_7070,310444428,-391,107.6627
2025-12-25,20251212_310444428_008318800_7070,008318800,464,90.5669
2025-12-27,20251211_060265395_407714528_5856,060265395,-478,100.2532
2025-12-27,20251211_060265395_407714528_5856,407714528,526,91.0335
2025-12-28,20251208_519088346_117948525_9176,519088346,-341,101.5921
2025-12-28,20251208_519088346_117948525_9176,117948525,343,100.9554
